Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of hydrolase activity (GO:0051346)	4/58	9.179428e-01	9.999918e-01	0	0	5.615478e-01	4.807983e-02	CST3;EGLN1;SERPINA5;PLIN5
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	4/58	9.179428e-01	9.999918e-01	0	0	5.615478e-01	4.807983e-02	RPL11;TRIB3;IDE;MARK3
GO_Biological_Process_2021	RNA modification (GO:0009451)	4/58	9.179428e-01	9.999918e-01	0	0	5.615478e-01	4.807983e-02	METTL1;BCDIN3D;LCMT2;THG1L
GO_Biological_Process_2021	axoneme assembly (GO:0035082)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	DNAAF3;DRC1
GO_Biological_Process_2021	cellular response to amino acid stimulus (GO:0071230)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	RRAGD;LAMTOR1
GO_Biological_Process_2021	epithelial tube morphogenesis (GO:0060562)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	ACVR1;RHOB
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	TRMT112;SUV39H1
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	FAIM2;FADD
GO_Biological_Process_2021	negative regulation of mitochondrion organization (GO:0010823)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	TFRC;MUL1
GO_Biological_Process_2021	neural tube closure (GO:0001843)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	LMO4;DVL2
GO_Biological_Process_2021	phosphatidylinositol 3-kinase signaling (GO:0014065)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	PIK3CD;MYO16
GO_Biological_Process_2021	positive regulation of DNA binding (GO:0043388)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	HMGB2;EDF1
GO_Biological_Process_2021	positive regulation of interleukin-12 production (GO:0032735)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	MAPK11;CD40
GO_Biological_Process_2021	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	P2RY6;PDPK1
GO_Biological_Process_2021	protein destabilization (GO:0031648)	2/34	9.186312e-01	9.999918e-01	0	0	4.739897e-01	4.022778e-02	MUL1;IRGM
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	8/102	9.186706e-01	9.999918e-01	0	0	6.448276e-01	5.469924e-02	CTNND2;TRPV4;DNER;ILK;NRXN2;NRCAM;PCDHB13;CDH19
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	17/194	9.189276e-01	9.999918e-01	0	0	7.270925e-01	6.147419e-02	BEX2;RTKN;MAGED1;ACTN1;AMIGO2;TM7SF3;PRDX2;RSL1D1;BCL2L11;AIFM2;TRIM24;RPS3;ANP32B;CALR;NAE1;NOP53;TPT1
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	13/154	9.196840e-01	9.999918e-01	0	0	6.982001e-01	5.845692e-02	CDKN1A;SRC;NRK;INSR;PRKCD;PRKAG2;DKK1;IRGM;RELN;NOX4;TAB2;TNIK;STOX1
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	33/350	9.203559e-01	9.999918e-01	0	0	7.872209e-01	6.533528e-02	RPAIN;BRSK1;BTG2;CDKN1A;MCM7;PRKDC;MCM8;SUV39H1;AATF;CRIP1;TANK;UNG;ENDOV;BCL2L11;MYC;RPS3;TP53BP1;MICA;MAPK3;RFC5;NPM1;CBX5;GADD45A;RFC2;NFATC2;GTF2H1;CHD1L;FOXP1;FANCF;RNF169;DDIT3;NOP53;RAD9A
GO_Biological_Process_2021	negative regulation of protein modification process (GO:0031400)	6/81	9.214853e-01	9.999918e-01	0	0	6.062705e-01	4.957381e-02	PTPA;PID1;PRKDC;FKBP8;MYADM;FBLN1
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection assembly (GO:0120032)	5/70	9.219458e-01	9.999918e-01	0	0	5.830326e-01	4.738236e-02	USP6NL;FXR1;TBC1D24;TBC1D2B;TBC1D15
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	7/92	9.221523e-01	9.999918e-01	0	0	6.240160e-01	5.057332e-02	CDKN1A;FHL1;PSMD3;PSMD1;PSMF1;BRD7;MYO16
GO_Biological_Process_2021	retinoid metabolic process (GO:0001523)	7/92	9.221523e-01	9.999918e-01	0	0	6.240160e-01	5.057332e-02	CYP27C1;CYP2C8;OPN1SW;OPN1MW;RDH11;SDC1;ADH6
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	3/47	9.229380e-01	9.999918e-01	0	0	5.169501e-01	4.145588e-02	NOG;LOXL3;TGFBR1
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	9.229380e-01	9.999918e-01	0	0	5.169501e-01	4.145588e-02	DDIT3;ARRDC3;LGR4
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	3/47	9.229380e-01	9.999918e-01	0	0	5.169501e-01	4.145588e-02	TNFSF11;NODAL;JAK1
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	10/124	9.232655e-01	9.999918e-01	0	0	6.644415e-01	5.304795e-02	IFITM3;RTP4;IFITM1;CD40;TRIM5;DDIT4;IFNA2;FADD;NLRP1;MICA
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	8/103	9.235393e-01	9.999918e-01	0	0	6.380036e-01	5.074803e-02	SEC24A;CTSL;CANX;CLTA;HLA-A;HLA-F;SEC24D;HLA-E
GO_Biological_Process_2021	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	4/59	9.242054e-01	9.999918e-01	0	0	5.513065e-01	4.345452e-02	CD40;CSH1;IFNA2;CRLF1
GO_Biological_Process_2021	acetylcholine receptor signaling pathway (GO:0095500)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	RGS10
GO_Biological_Process_2021	actin nucleation (GO:0045010)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	TRIM27
GO_Biological_Process_2021	autonomic nervous system development (GO:0048483)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	ARX
GO_Biological_Process_2021	beta-catenin destruction complex disassembly (GO:1904886)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	DVL2
GO_Biological_Process_2021	linoleic acid metabolic process (GO:0043651)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	FADS2
GO_Biological_Process_2021	melanosome localization (GO:0032400)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	ARL6
GO_Biological_Process_2021	myotube differentiation (GO:0014902)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	MYOD1
GO_Biological_Process_2021	negative regulation of ion transmembrane transporter activity (GO:0032413)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	SLN
GO_Biological_Process_2021	negative regulation of microtubule depolymerization (GO:0007026)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	MID1IP1
GO_Biological_Process_2021	negative regulation of protein localization to cell periphery (GO:1904376)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	PID1
GO_Biological_Process_2021	neurotrophin signaling pathway (GO:0038179)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	DDIT4
GO_Biological_Process_2021	positive regulation of smoothened signaling pathway (GO:0045880)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	RAB34
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	DLX5
GO_Biological_Process_2021	positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	P2RY6
GO_Biological_Process_2021	regulation of cholesterol metabolic process (GO:0090181)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	ACADL
GO_Biological_Process_2021	regulation of dendritic spine development (GO:0060998)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	KIF1A
GO_Biological_Process_2021	regulation of lipid catabolic process (GO:0050994)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	BSCL2
GO_Biological_Process_2021	regulation of mitochondrial translation (GO:0070129)	1/21	9.257362e-01	9.999918e-01	0	0	3.792866e-01	2.926802e-02	RPUSD4
GO_Biological_Process_2021	acylglycerol catabolic process (GO:0046464)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	DAGLA;ABHD2
GO_Biological_Process_2021	bicarbonate transport (GO:0015701)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	CA5B;SLC4A2
GO_Biological_Process_2021	blood vessel diameter maintenance (GO:0097746)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	AGTR2;ADCY6
GO_Biological_Process_2021	cellular response to amyloid-beta (GO:1904646)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	GRIN2A;CASP4
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	MAPK11;IRGM
GO_Biological_Process_2021	muscle cell differentiation (GO:0042692)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	CHRNB1;MYOD1
GO_Biological_Process_2021	negative regulation of epithelial cell migration (GO:0010633)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	SP100;SYNJ2BP
GO_Biological_Process_2021	negative regulation of organelle assembly (GO:1902116)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	TMEM39A;NUPR1
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	NANOGP8;PHB2
GO_Biological_Process_2021	protein localization to cilium (GO:0061512)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	TUB;ARL6
GO_Biological_Process_2021	regulation of ion transmembrane transport (GO:0034765)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	AHCYL1;KCNE5
GO_Biological_Process_2021	semaphorin-plexin signaling pathway (GO:0071526)	2/35	9.263861e-01	9.999918e-01	0	0	4.596003e-01	3.514296e-02	SEMA3D;SEMA6D
GO_Biological_Process_2021	cell-cell junction organization (GO:0045216)	6/82	9.267216e-01	9.999918e-01	0	0	5.982592e-01	4.552876e-02	JUP;CTNND2;TRPV4;MYADM;NECTIN4;CDH19
GO_Biological_Process_2021	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	7/93	9.270720e-01	9.999918e-01	0	0	6.167249e-01	4.670091e-02	RAMP3;TFRC;IFNA2;IFNA8;IRGM;CNOT9;STOX1
GO_Biological_Process_2021	cholesterol homeostasis (GO:0042632)	5/71	9.274964e-01	9.999918e-01	0	0	5.741661e-01	4.321540e-02	NPC2;SOAT2;CNBP;LAMTOR1;CD24
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	5/71	9.274964e-01	9.999918e-01	0	0	5.741661e-01	4.321540e-02	INPP5F;PIK3CD;IRS2;PLCD3;MYO16
GO_Biological_Process_2021	cellular response to oxidative stress (GO:0034599)	10/125	9.275283e-01	9.999918e-01	0	0	6.586263e-01	4.954977e-02	PRDX2;ERMP1;GPX3;PRKCD;MGAT3;RPS3;NOX4;FOXO3;RBM11;MAPK3
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	13/156	9.275352e-01	9.999918e-01	0	0	6.883566e-01	5.178128e-02	BRSK1;PRKDC;PDPK1;PRKCD;PRKCA;VRK1;PRKCZ;TGFBR1;CAMKV;STK38L;TOP1;MARK3;STK32C
GO_Biological_Process_2021	histone H4 acetylation (GO:0043967)	3/48	9.294362e-01	9.999918e-01	0	0	5.054337e-01	3.698617e-02	NAA60;NAA40;MYOD1
GO_Biological_Process_2021	negative regulation of MAP kinase activity (GO:0043407)	3/48	9.294362e-01	9.999918e-01	0	0	5.054337e-01	3.698617e-02	SMPD1;PRKCD;DUSP7
GO_Biological_Process_2021	negative regulation of mitotic cell cycle (GO:0045930)	3/48	9.294362e-01	9.999918e-01	0	0	5.054337e-01	3.698617e-02	BTG2;BRINP2;PTPN3
GO_Biological_Process_2021	nucleus organization (GO:0006997)	3/48	9.294362e-01	9.999918e-01	0	0	5.054337e-01	3.698617e-02	RPS19;REEP3;CHMP3
GO_Biological_Process_2021	apical junction assembly (GO:0043297)	4/60	9.300344e-01	9.999918e-01	0	0	5.414310e-01	3.927197e-02	CLDN3;CLDN23;MICALL2;PARD6G
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	4/60	9.300344e-01	9.999918e-01	0	0	5.414310e-01	3.927197e-02	CTSO;CTSL;CLTA;IDE
GO_Biological_Process_2021	epidermis development (GO:0008544)	6/83	9.316479e-01	9.999918e-01	0	0	5.904561e-01	4.180448e-02	CERS3;SCEL;STS;ATP2A2;FLOT2;PLOD1
GO_Biological_Process_2021	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	6/83	9.316479e-01	9.999918e-01	0	0	5.904561e-01	4.180448e-02	CEP120;PLPPR5;EPS8L1;EPS8L3;FAM98A;WASF2
GO_Biological_Process_2021	regulation of interleukin-1 beta production (GO:0032651)	6/83	9.316479e-01	9.999918e-01	0	0	5.904561e-01	4.180448e-02	NLRP2B;STMP1;PYDC1;NLRP1;ORM2;FOXP1
GO_Biological_Process_2021	regulation of Notch signaling pathway (GO:0008593)	6/83	9.316479e-01	9.999918e-01	0	0	5.904561e-01	4.180448e-02	LFNG;POGLUT1;YTHDF2;YJEFN3;SRC;SYNJ2BP
GO_Biological_Process_2021	cell junction organization (GO:0034330)	5/72	9.326927e-01	9.999918e-01	0	0	5.655643e-01	3.940823e-02	CLDN3;PPFIBP2;CTNND2;ILK;LRP4
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	5/72	9.326927e-01	9.999918e-01	0	0	5.655643e-01	3.940823e-02	CECR2;RTKN;SEPTIN6;EFHC2;RHOB
GO_Biological_Process_2021	sterol homeostasis (GO:0055092)	5/72	9.326927e-01	9.999918e-01	0	0	5.655643e-01	3.940823e-02	NPC2;SOAT2;CNBP;LAMTOR1;CD24
GO_Biological_Process_2021	embryonic limb morphogenesis (GO:0030326)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	NOG;GLI3
GO_Biological_Process_2021	endoderm formation (GO:0001706)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	COL11A1;NODAL
GO_Biological_Process_2021	macrophage activation (GO:0042116)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	DYSF;FOXP1
GO_Biological_Process_2021	negative regulation of fat cell differentiation (GO:0045599)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	BBS12;TRIB3
GO_Biological_Process_2021	positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	HNRNPA2B1;MAPK3
GO_Biological_Process_2021	regulation of mRNA processing (GO:0050684)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	AHCYL1;IWS1
GO_Biological_Process_2021	transferrin transport (GO:0033572)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	TFRC;ATP6V1B2
GO_Biological_Process_2021	transition metal ion transport (GO:0000041)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	TFRC;SLC30A5
GO_Biological_Process_2021	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	2/36	9.334391e-01	9.999918e-01	0	0	4.460574e-01	3.072425e-02	PPP3CA;NFATC1
GO_Biological_Process_2021	ion transport (GO:0006811)	9/116	9.338226e-01	9.999918e-01	0	0	6.370978e-01	4.362134e-02	CHRNB1;ANO1;SLC26A2;TMEM63C;CNGA3;SLC4A2;KCNN3;SLC17A8;SLC1A6
GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	14/168	9.338905e-01	9.999918e-01	0	0	6.882219e-01	4.707165e-02	CRCP;NR0B1;GTF2H1;TFB2M;GTF2F1;GTF2E1;ESR2;MED23;TAF1A;TFAM;POLR1E;POLR2I;TAF3;MAPK3
GO_Biological_Process_2021	cellular response to nerve growth factor stimulus (GO:1990090)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	WASF1
GO_Biological_Process_2021	chaperone-mediated protein complex assembly (GO:0051131)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	BBS12
GO_Biological_Process_2021	glutathione derivative biosynthetic process (GO:1901687)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MGST1
GO_Biological_Process_2021	glutathione derivative metabolic process (GO:1901685)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MGST1
GO_Biological_Process_2021	limb morphogenesis (GO:0035108)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	GLI3
GO_Biological_Process_2021	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	RPS21
GO_Biological_Process_2021	membrane protein intracellular domain proteolysis (GO:0031293)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MMP7
GO_Biological_Process_2021	metallo-sulfur cluster assembly (GO:0031163)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	ABCB7
GO_Biological_Process_2021	mitochondrial calcium ion homeostasis (GO:0051560)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MCUB
GO_Biological_Process_2021	natural killer cell mediated cytotoxicity (GO:0042267)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MICA
GO_Biological_Process_2021	negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	CDKN1A
GO_Biological_Process_2021	negative regulation of DNA recombination at telomere (GO:0048239)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	POLR2I
GO_Biological_Process_2021	negative regulation of lymphocyte activation (GO:0051250)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MICA
GO_Biological_Process_2021	negative regulation of phosphate metabolic process (GO:0045936)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	CDKN1A
GO_Biological_Process_2021	negative regulation of protein dephosphorylation (GO:0035308)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	PTPA
GO_Biological_Process_2021	negative regulation of small molecule metabolic process (GO:0062014)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	SIK1
GO_Biological_Process_2021	positive regulation of dendritic spine development (GO:0060999)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	RELN
GO_Biological_Process_2021	positive regulation of DNA-templated transcription, initiation (GO:2000144)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	HNF1A
GO_Biological_Process_2021	positive regulation of neutrophil migration (GO:1902624)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	THBS4
GO_Biological_Process_2021	proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	ENC1
GO_Biological_Process_2021	protein import into peroxisome membrane (GO:0045046)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	PEX11B
GO_Biological_Process_2021	protein localization to cell junction (GO:1902414)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	JAK1
GO_Biological_Process_2021	regulation of chromosome organization (GO:0033044)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MYC
GO_Biological_Process_2021	regulation of DNA recombination at telomere (GO:0072695)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	POLR2I
GO_Biological_Process_2021	regulation of macrophage chemotaxis (GO:0010758)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	MAPK3
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	PTPN3
GO_Biological_Process_2021	regulation of vacuole organization (GO:0044088)	1/22	9.343894e-01	9.999918e-01	0	0	3.612049e-01	2.451210e-02	ENO1
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	13/158	9.347252e-01	9.999918e-01	0	0	6.787845e-01	4.581980e-02	ACVR1;DLX5;PDPK1;BMP6;TGFBR1;EEF1A1;ZFP36;CLEC3B;GAREM1;RACK1;HAS2;PDE8A;EMD
GO_Biological_Process_2021	oligosaccharide metabolic process (GO:0009311)	3/49	9.354268e-01	9.999918e-01	0	0	4.944180e-01	3.300358e-02	IDUA;GLA;FUT4
GO_Biological_Process_2021	regulation of cellular localization (GO:0060341)	3/49	9.354268e-01	9.999918e-01	0	0	4.944180e-01	3.300358e-02	BRSK1;PARD6G;UNC13D
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	3/49	9.354268e-01	9.999918e-01	0	0	4.944180e-01	3.300358e-02	PRKDC;APOD;FOXP1
GO_Biological_Process_2021	response to glucose (GO:0009749)	3/49	9.354268e-01	9.999918e-01	0	0	4.944180e-01	3.300358e-02	RACK1;IRS2;ADCY8
GO_Biological_Process_2021	response to hydrogen peroxide (GO:0042542)	3/49	9.354268e-01	9.999918e-01	0	0	4.944180e-01	3.300358e-02	PRKCD;RPS3;RHOB
GO_Biological_Process_2021	B cell differentiation (GO:0030183)	4/61	9.354552e-01	9.999918e-01	0	0	5.319020e-01	3.548959e-02	TPD52;IFNA2;IRF2BP2;IFNA8
GO_Biological_Process_2021	regulation of DNA-templated transcription, initiation (GO:2000142)	4/61	9.354552e-01	9.999918e-01	0	0	5.319020e-01	3.548959e-02	MED23;CDKN1A;CEBPB;CBFB
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	19/219	9.356360e-01	9.999918e-01	0	0	7.188566e-01	4.782464e-02	PID1;RAMP3;NFKBIL1;FZD7;MGST1;HMGB2;WNT9A;ZNF35;ADCY8;SSTR2;IRGM;ADCY6;ZFP36;BRINP2;IL36B;MYOD1;PDK4;ADTRP;VIM
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	38/404	9.357132e-01	9.999918e-01	0	0	7.846279e-01	5.213562e-02	SHC4;PTPRT;SRC;CSH1;ITSN1;IRS2;IDE;FGF1;EFNB3;UBASH3B;FLRT1;PDK4;POLR2I;AAMP;WASF2;SH2B2;MPZL1;MAPK3;FGFBP1;MUSK;GDF15;INSR;IGF2;SULF1;GTF2F1;GFRA2;SULF2;AHI1;MAPK11;ESRP2;KIF16B;HNRNPF;DDIT4;FGF18;ANOS1;ATP6V1B2;ANGPTL1;FRK
GO_Biological_Process_2021	endomembrane system organization (GO:0010256)	17/199	9.357878e-01	9.999918e-01	0	0	7.069153e-01	4.691556e-02	USP6NL;VPS18;SEC16B;PHETA2;TMED9;DYSF;ARHGAP21;GOLGA5;SYNGR2;HOOK2;VPS51;FAM174B;REEP3;SPTSSB;LAMTOR1;SQSTM1;OPTN
GO_Biological_Process_2021	mRNA metabolic process (GO:0016071)	7/95	9.361018e-01	9.999918e-01	0	0	6.026399e-01	3.979293e-02	ZFP36;SF3A1;SF3A2;YTHDF2;PCBP2;HNRNPA2B1;NUDT16
GO_Biological_Process_2021	spindle assembly (GO:0051225)	6/84	9.362788e-01	9.999918e-01	0	0	5.828530e-01	3.837618e-02	STARD9;RPS3;TOGARAM2;MAPRE2;LSM14A;MAP9
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	15/179	9.365342e-01	9.999918e-01	0	0	6.923223e-01	4.539507e-02	IFITM1;CD40;HLA-B;HLA-A;CD1D;HLA-F;FOXP1;HLA-E;HERC5;C3;NCR3LG1;LAIR2;MADCAM1;MICA;MICB
GO_Biological_Process_2021	chromosome organization (GO:0051276)	8/106	9.366616e-01	9.999918e-01	0	0	6.183673e-01	4.046177e-02	LDB1;H3C13;MYC;COPS2;SUV39H1;HMGB2;RPS27A;UBA52
GO_Biological_Process_2021	peptidyl-lysine modification (GO:0018205)	8/106	9.366616e-01	9.999918e-01	0	0	6.183673e-01	4.046177e-02	METTL21C;NUP50;LOXL3;PLOD2;P3H4;PLOD1;P3H3;SAE1
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	5/73	9.375533e-01	9.999918e-01	0	0	5.572156e-01	3.593017e-02	CRACD;PRKCD;MYADM;SSH3;SSH1
GO_Biological_Process_2021	regulation of actin filament-based process (GO:0032970)	5/73	9.375533e-01	9.999918e-01	0	0	5.572156e-01	3.593017e-02	ODAM;PRKCD;RHOBTB3;GPM6B;RHOB
GO_Biological_Process_2021	regulation of hydrolase activity (GO:0051336)	5/73	9.375533e-01	9.999918e-01	0	0	5.572156e-01	3.593017e-02	PPP1R17;RALBP1;TBC1D15;RAB3GAP1;SERPINA5
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	5/73	9.375533e-01	9.999918e-01	0	0	5.572156e-01	3.593017e-02	RALBP1;GPR35;EPS8L1;LPAR4;EPS8L3
GO_Biological_Process_2021	response to molecule of bacterial origin (GO:0002237)	5/73	9.375533e-01	9.999918e-01	0	0	5.572156e-01	3.593017e-02	HMGB2;TAB2;S100A14;CD24;FOXP1
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	13/159	9.380852e-01	9.999918e-01	0	0	6.740969e-01	4.308456e-02	MUSK;PDPK1;SRC;EIF2AK1;INSR;CAD;VRK1;PIM3;SIK1;PIM2;TNIK;MARK3;MAPK3
GO_Biological_Process_2021	organelle assembly (GO:0070925)	40/425	9.397092e-01	9.999918e-01	0	0	7.849877e-01	4.881432e-02	ARL6;FITM1;ATP2A2;FITM2;GABARAP;CCDC28B;PCM1;TEKT1;RPS3;DZIP1L;EIF2A;TMOD1;TTC36;GABARAPL2;NPM1;YTHDF2;YTHDF3;STARD9;HPS1;CIRBP;RFX3;SEPTIN6;PARVA;TTC39C;IRGM;BSCL2;EHD2;SQLE;AHI1;EHD3;TTC8;TRAPPC6A;HGS;CSDE1;CHMP3;MAPRE2;LSM14A;CILK1;MYH6;RPS23
