Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	mitogen-activated protein kinase kinase binding (GO:0031434)	1/8	6.284935e-01	9.999956e-01	0	0	1.084474e+00	5.036619e-01	TRIB3
GO_Molecular_Function_2021	oxidized DNA binding (GO:0032356)	1/8	6.284935e-01	9.999956e-01	0	0	1.084474e+00	5.036619e-01	RPS3
GO_Molecular_Function_2021	tRNA-specific adenosine deaminase activity (GO:0008251)	1/8	6.284935e-01	9.999956e-01	0	0	1.084474e+00	5.036619e-01	ADAT1
GO_Molecular_Function_2021	type II transforming growth factor beta receptor binding (GO:0005114)	1/8	6.284935e-01	9.999956e-01	0	0	1.084474e+00	5.036619e-01	TGFBR1
GO_Molecular_Function_2021	U1 snRNA binding (GO:0030619)	1/8	6.284935e-01	9.999956e-01	0	0	1.084474e+00	5.036619e-01	SNRPA
GO_Molecular_Function_2021	vascular endothelial growth factor receptor 2 binding (GO:0043184)	1/8	6.284935e-01	9.999956e-01	0	0	1.084474e+00	5.036619e-01	GREM1
GO_Molecular_Function_2021	calcium ion transmembrane transporter activity (GO:0015085)	6/55	6.298225e-01	9.999956e-01	0	0	9.293361e-01	4.296482e-01	RYR1;CACNB2;TRPV4;ATP2A3;ATP2A2;ITPR2
GO_Molecular_Function_2021	flavin adenine dinucleotide binding (GO:0050660)	6/55	6.298225e-01	9.999956e-01	0	0	9.293361e-01	4.296482e-01	SQLE;ACADL;AIFM2;AOX1;NOX4;GFER
GO_Molecular_Function_2021	hydro-lyase activity (GO:0016836)	6/55	6.298225e-01	9.999956e-01	0	0	9.293361e-01	4.296482e-01	CA5B;UROC1;PCBD1;ENO1;PCBD2;HACD3
GO_Molecular_Function_2021	cholesterol transfer activity (GO:0120020)	2/18	6.367164e-01	9.999956e-01	0	0	9.488392e-01	4.283353e-01	GRAMD1A;NPC2
GO_Molecular_Function_2021	transforming growth factor beta receptor binding (GO:0005160)	2/18	6.367164e-01	9.999956e-01	0	0	9.488392e-01	4.283353e-01	INHBC;TGFBR1
GO_Molecular_Function_2021	transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	2/18	6.367164e-01	9.999956e-01	0	0	9.488392e-01	4.283353e-01	ACVR1;TGFBR1
GO_Molecular_Function_2021	voltage-gated calcium channel activity (GO:0005245)	4/37	6.388496e-01	9.999956e-01	0	0	9.199917e-01	4.122356e-01	RYR1;CACNG7;CACNB2;CATSPER3
GO_Molecular_Function_2021	receptor tyrosine kinase binding (GO:0030971)	6/56	6.476243e-01	9.999956e-01	0	0	9.106977e-01	3.956476e-01	SHC4;RACK1;LRP4;SQSTM1;TOB1;SH2B2
GO_Molecular_Function_2021	histone demethylase activity (GO:0032452)	3/28	6.484116e-01	9.999956e-01	0	0	9.108129e-01	3.945911e-01	KDM5B;KDM4A;JARID2
GO_Molecular_Function_2021	lipoprotein particle receptor binding (GO:0070325)	3/28	6.484116e-01	9.999956e-01	0	0	9.108129e-01	3.945911e-01	RELN;DKK1;HSP90B1
GO_Molecular_Function_2021	monocarboxylic acid transmembrane transporter activity (GO:0008028)	3/28	6.484116e-01	9.999956e-01	0	0	9.108129e-01	3.945911e-01	SLC16A1;SLC16A2;SLC16A3
GO_Molecular_Function_2021	receptor antagonist activity (GO:0048019)	3/28	6.484116e-01	9.999956e-01	0	0	9.108129e-01	3.945911e-01	AGTR2;DKK1;ESR2
GO_Molecular_Function_2021	sodium channel activity (GO:0005272)	4/38	6.600960e-01	9.999956e-01	0	0	8.928825e-01	3.708765e-01	SCNN1A;GRIK3;GRIK1;ASIC1
GO_Molecular_Function_2021	metallopeptidase activity (GO:0008237)	13/121	6.630889e-01	9.999956e-01	0	0	9.132549e-01	3.752074e-01	MMP7;MMP3;ECE2;IDE;MMP10;MMP12;ADAMTS3;MMP16;ADAMTS19;PMPCB;EIF3H;NUDT16;ADAMTS6
GO_Molecular_Function_2021	carboxylic acid transmembrane transporter activity (GO:0046943)	6/57	6.648956e-01	9.999956e-01	0	0	8.927902e-01	3.643702e-01	SLC16A1;SLC25A32;SLC38A8;SLC16A2;SLC6A20;SLC16A3
GO_Molecular_Function_2021	arachidonic acid monooxygenase activity (GO:0008391)	2/19	6.664817e-01	9.999956e-01	0	0	8.929746e-01	3.623178e-01	CYP2C8;CYP2F1
GO_Molecular_Function_2021	leak channel activity (GO:0022840)	2/19	6.664817e-01	9.999956e-01	0	0	8.929746e-01	3.623178e-01	KCNK15;KCNK16
GO_Molecular_Function_2021	NAD-retinol dehydrogenase activity (GO:0004745)	2/19	6.664817e-01	9.999956e-01	0	0	8.929746e-01	3.623178e-01	RDH11;ADH6
GO_Molecular_Function_2021	protein tyrosine kinase activator activity (GO:0030296)	2/19	6.664817e-01	9.999956e-01	0	0	8.929746e-01	3.623178e-01	GREM1;CD24
GO_Molecular_Function_2021	R-SMAD binding (GO:0070412)	2/19	6.664817e-01	9.999956e-01	0	0	8.929746e-01	3.623178e-01	PMEPA1;LDLRAD4
GO_Molecular_Function_2021	sterol transfer activity (GO:0120015)	2/19	6.664817e-01	9.999956e-01	0	0	8.929746e-01	3.623178e-01	GRAMD1A;NPC2
GO_Molecular_Function_2021	manganese ion binding (GO:0030145)	5/48	6.711928e-01	9.999956e-01	0	0	8.824295e-01	3.518236e-01	ENDOU;ARG2;XPNPEP1;TDP2;NUDT16
GO_Molecular_Function_2021	acyl-CoA dehydrogenase activity (GO:0003995)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	ACADL
GO_Molecular_Function_2021	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity (GO:0001640)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	GRIK3
GO_Molecular_Function_2021	alcohol dehydrogenase (NAD+) activity (GO:0004022)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	ADH6
GO_Molecular_Function_2021	aromatic amino acid transmembrane transporter activity (GO:0015173)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	SLC3A2
GO_Molecular_Function_2021	bioactive lipid receptor activity (GO:0045125)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	LPAR4
GO_Molecular_Function_2021	ciliary neurotrophic factor receptor binding (GO:0005127)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	CRLF1
GO_Molecular_Function_2021	clathrin heavy chain binding (GO:0032050)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	CLTA
GO_Molecular_Function_2021	dipeptidase activity (GO:0016805)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	CPQ
GO_Molecular_Function_2021	G protein-coupled glutamate receptor activity (GO:0098988)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	GRIK3
GO_Molecular_Function_2021	intracellular cAMP-activated cation channel activity (GO:0005222)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	CNGA3
GO_Molecular_Function_2021	L-alanine transmembrane transporter activity (GO:0015180)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	SLC3A2
GO_Molecular_Function_2021	magnesium ion transmembrane transporter activity (GO:0015095)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	TUSC3
GO_Molecular_Function_2021	monoamine transmembrane transporter activity (GO:0008504)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	SLC18A1
GO_Molecular_Function_2021	oxalate transmembrane transporter activity (GO:0019531)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	SLC26A2
GO_Molecular_Function_2021	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	RNLS
GO_Molecular_Function_2021	phosphatidylinositol-4,5-bisphosphate phosphatase activity (GO:0106019)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	SYNJ2
GO_Molecular_Function_2021	potassium ion binding (GO:0030955)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	ATP4A
GO_Molecular_Function_2021	prenyltransferase activity (GO:0004659)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	DHDDS
GO_Molecular_Function_2021	protein-glutamine gamma-glutamyltransferase activity (GO:0003810)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	TGM1
GO_Molecular_Function_2021	RAGE receptor binding (GO:0050786)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	HMGB2
GO_Molecular_Function_2021	retinal binding (GO:0016918)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	CYP27C1
GO_Molecular_Function_2021	retinoic acid 4-hydroxylase activity (GO:0008401)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	CYP2C8
GO_Molecular_Function_2021	sodium:chloride symporter activity (GO:0015378)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	SLC18A1
GO_Molecular_Function_2021	tRNA (cytosine) methyltransferase activity (GO:0016427)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	METTL2B
GO_Molecular_Function_2021	U3 snoRNA binding (GO:0034511)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	PRKDC
GO_Molecular_Function_2021	volume-sensitive anion channel activity (GO:0005225)	1/9	6.717540e-01	9.999956e-01	0	0	9.488612e-01	3.775168e-01	LRRC8D
GO_Molecular_Function_2021	5'-3' RNA polymerase activity (GO:0034062)	3/29	6.723045e-01	9.999956e-01	0	0	8.757320e-01	3.477041e-01	CRCP;POLR1D;POLR2I
GO_Molecular_Function_2021	DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	3/29	6.723045e-01	9.999956e-01	0	0	8.757320e-01	3.477041e-01	CRCP;POLR1D;POLR2I
GO_Molecular_Function_2021	kinesin binding (GO:0019894)	3/29	6.723045e-01	9.999956e-01	0	0	8.757320e-01	3.477041e-01	SPAG9;KIFBP;NEFH
GO_Molecular_Function_2021	mitogen-activated protein kinase binding (GO:0051019)	3/29	6.723045e-01	9.999956e-01	0	0	8.757320e-01	3.477041e-01	NBR1;NFATC1;DUSP7
GO_Molecular_Function_2021	protein phosphatase inhibitor activity (GO:0004864)	3/29	6.723045e-01	9.999956e-01	0	0	8.757320e-01	3.477041e-01	PPP1R17;PPP1R14C;CABIN1
GO_Molecular_Function_2021	N-acyltransferase activity (GO:0016410)	4/39	6.804780e-01	9.999956e-01	0	0	8.673224e-01	3.338842e-01	CERS3;SAT2;PLAAT3;PLAAT4
GO_Molecular_Function_2021	phosphatidylinositol-3-phosphate binding (GO:0032266)	4/39	6.804780e-01	9.999956e-01	0	0	8.673224e-01	3.338842e-01	SNX3;KIF16B;DENND1A;PLA2G4A
GO_Molecular_Function_2021	cytokine receptor binding (GO:0005126)	11/105	6.901794e-01	9.999956e-01	0	0	8.877859e-01	3.291944e-01	IL36B;CSH1;TNFSF11;FADD;S100A14;INHBC;IFNA8;CRLF1;IL27RA;TIMM50;JAK1
GO_Molecular_Function_2021	anion channel activity (GO:0005253)	7/68	6.914215e-01	9.999956e-01	0	0	8.707171e-01	3.212996e-01	GABRQ;ANO1;CLIC3;GABRA6;GABRA5;GABRA4;LRRC8D
GO_Molecular_Function_2021	methylated histone binding (GO:0035064)	7/68	6.914215e-01	9.999956e-01	0	0	8.707171e-01	3.212996e-01	PYGO1;KDM4A;ING2;MORC4;CBX5;TRIM24;TP53BP1
GO_Molecular_Function_2021	carboxylic ester hydrolase activity (GO:0052689)	10/96	6.928983e-01	9.999956e-01	0	0	8.821759e-01	3.236456e-01	LIPF;ABHD3;ABHD2;PON1;PLA2G4A;PLAAT3;TARS2;PLAAT4;PAFAH1B2;PAFAH2
GO_Molecular_Function_2021	ATPase activator activity (GO:0001671)	2/20	6.942430e-01	9.999956e-01	0	0	8.433171e-01	3.077544e-01	FXYD2;ATP1B1
GO_Molecular_Function_2021	endodeoxyribonuclease activity (GO:0004520)	2/20	6.942430e-01	9.999956e-01	0	0	8.433171e-01	3.077544e-01	ENDOV;RPS3
GO_Molecular_Function_2021	microtubule plus-end binding (GO:0051010)	2/20	6.942430e-01	9.999956e-01	0	0	8.433171e-01	3.077544e-01	DST;MAPRE2
GO_Molecular_Function_2021	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712)	2/20	6.942430e-01	9.999956e-01	0	0	8.433171e-01	3.077544e-01	CYP2C8;CYP2F1
GO_Molecular_Function_2021	tau-protein kinase activity (GO:0050321)	2/20	6.942430e-01	9.999956e-01	0	0	8.433171e-01	3.077544e-01	BRSK1;MARK3
GO_Molecular_Function_2021	neuropeptide receptor activity (GO:0008188)	3/30	6.949796e-01	9.999956e-01	0	0	8.432497e-01	3.068357e-01	NPY5R;NMUR2;SSTR2
GO_Molecular_Function_2021	snoRNA binding (GO:0030515)	3/30	6.949796e-01	9.999956e-01	0	0	8.432497e-01	3.068357e-01	PRKDC;GAR1;NUDT16
GO_Molecular_Function_2021	peptidase inhibitor activity (GO:0030414)	4/40	6.999878e-01	9.999956e-01	0	0	8.431823e-01	3.007567e-01	CST3;CAST;SPP2;PSMF1
GO_Molecular_Function_2021	voltage-gated cation channel activity (GO:0022843)	10/97	7.054106e-01	9.999956e-01	0	0	8.719864e-01	3.043016e-01	RYR1;CACNB2;CACNG7;GRIN2A;CATSPER3;KCND1;KCNS1;KCND3;KCNE5;GRIN2C
GO_Molecular_Function_2021	GTP binding (GO:0005525)	20/189	7.087876e-01	9.999956e-01	0	0	8.974701e-01	3.089086e-01	DIRAS3;RAB4A;ARL6;INSR;DIRAS2;RHOBTB3;SEPTIN6;THG1L;RHOB;EEF1A1;TUBB2B;TUBB2A;NOA1;RRAGD;RHOJ;SCG5;NMUR2;NUDT16;GBP2;REM2
GO_Molecular_Function_2021	1-phosphatidylinositol-3-kinase activity (GO:0016303)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	PIK3CD
GO_Molecular_Function_2021	activin receptor binding (GO:0070697)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	NODAL
GO_Molecular_Function_2021	adenosine deaminase activity (GO:0004000)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	ADAT1
GO_Molecular_Function_2021	calcium:sodium antiporter activity (GO:0005432)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	SLC3A2
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	CDKN1A
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:0097199)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	CASP4
GO_Molecular_Function_2021	fatty acid synthase activity (GO:0004312)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	ELOVL4
GO_Molecular_Function_2021	G protein-coupled purinergic nucleotide receptor activity (GO:0045028)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	P2RY6
GO_Molecular_Function_2021	G-quadruplex DNA binding (GO:0051880)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	CNBP
GO_Molecular_Function_2021	G-rich strand telomeric DNA binding (GO:0098505)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	HNRNPA2B1
GO_Molecular_Function_2021	high voltage-gated calcium channel activity (GO:0008331)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	CACNB2
GO_Molecular_Function_2021	histone demethylase activity (H3-K36 specific) (GO:0051864)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	KDM4A
GO_Molecular_Function_2021	histone methyltransferase activity (H3-K9 specific) (GO:0046974)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	SUV39H1
GO_Molecular_Function_2021	interleukin-1 receptor binding (GO:0005149)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	IL36B
GO_Molecular_Function_2021	MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	DUSP7
GO_Molecular_Function_2021	monocarboxylate:sodium symporter activity (GO:0140161)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	SLC10A3
GO_Molecular_Function_2021	nucleoside-triphosphate diphosphatase activity (GO:0047429)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	NUDT16
GO_Molecular_Function_2021	nucleotide transmembrane transporter activity (GO:0015215)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	SLC25A32
GO_Molecular_Function_2021	oxidized purine DNA binding (GO:0032357)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	RPS3
GO_Molecular_Function_2021	peptide N-acetyltransferase activity (GO:0034212)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	NAA60
GO_Molecular_Function_2021	phosphate ion binding (GO:0042301)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	CHST14
GO_Molecular_Function_2021	protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	JUP
GO_Molecular_Function_2021	protein tyrosine/threonine phosphatase activity (GO:0008330)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	DUSP7
GO_Molecular_Function_2021	store-operated calcium channel activity (GO:0015279)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	ORAI2
GO_Molecular_Function_2021	ubiquitination-like modification-dependent protein binding (GO:0140035)	1/10	7.099789e-01	9.999956e-01	0	0	8.433844e-01	2.888760e-01	IDE
GO_Molecular_Function_2021	alpha-tubulin binding (GO:0043014)	3/31	7.164458e-01	9.999956e-01	0	0	8.130876e-01	2.711263e-01	TTLL7;TRPV4;EFHC2
GO_Molecular_Function_2021	glucuronosyltransferase activity (GO:0015020)	3/31	7.164458e-01	9.999956e-01	0	0	8.130876e-01	2.711263e-01	EXT2;EXTL1;UGT1A6
GO_Molecular_Function_2021	kinase activator activity (GO:0019209)	3/31	7.164458e-01	9.999956e-01	0	0	8.130876e-01	2.711263e-01	MOB1B;RPLP1;PRKAG2
GO_Molecular_Function_2021	monocarboxylic acid binding (GO:0033293)	3/31	7.164458e-01	9.999956e-01	0	0	8.130876e-01	2.711263e-01	CYP27C1;SERPINA5;UGT1A6
GO_Molecular_Function_2021	acetylation-dependent protein binding (GO:0140033)	2/21	7.200636e-01	9.999956e-01	0	0	7.988867e-01	2.623670e-01	TRIM24;BRD7
GO_Molecular_Function_2021	ephrin receptor binding (GO:0046875)	2/21	7.200636e-01	9.999956e-01	0	0	7.988867e-01	2.623670e-01	EFNB3;SRC
GO_Molecular_Function_2021	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	2/21	7.200636e-01	9.999956e-01	0	0	7.988867e-01	2.623670e-01	CHRNB1;P2RX5
GO_Molecular_Function_2021	fibroblast growth factor binding (GO:0017134)	2/21	7.200636e-01	9.999956e-01	0	0	7.988867e-01	2.623670e-01	RPS19;RPS2
GO_Molecular_Function_2021	hormone receptor binding (GO:0051427)	2/21	7.200636e-01	9.999956e-01	0	0	7.988867e-01	2.623670e-01	CSH1;JAK1
GO_Molecular_Function_2021	lysine-acetylated histone binding (GO:0070577)	2/21	7.200636e-01	9.999956e-01	0	0	7.988867e-01	2.623670e-01	TRIM24;BRD7
GO_Molecular_Function_2021	N-acetyltransferase activity (GO:0008080)	2/21	7.200636e-01	9.999956e-01	0	0	7.988867e-01	2.623670e-01	NAT2;SAT2
GO_Molecular_Function_2021	amyloid-beta binding (GO:0001540)	8/80	7.274766e-01	9.999956e-01	0	0	8.429119e-01	2.681921e-01	CST3;GRIA2;GRIN2A;RAMP3;COL25A1;INSR;PFDN5;GRIA3
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	28/265	7.359649e-01	9.999956e-01	0	0	8.955788e-01	2.745602e-01	RPL5;CD40;CDKN1A;UBXN1;RPL11;TANK;GABARAP;BAG4;PCBP2;PSMD1;NAE1;RPS27A;PRKACB;JAK1;GABARAPL2;HSPA8;KDM4A;TPI1;CAMLG;DIO2;MUL1;SCAMP3;NFKBIA;TXNIP;TRIB3;CALR;UBA52;SQSTM1
GO_Molecular_Function_2021	signal sequence binding (GO:0005048)	4/42	7.363894e-01	9.999956e-01	0	0	7.987137e-01	2.444033e-01	NFKBIA;KPNA4;TOMM20;KPNA1
GO_Molecular_Function_2021	acetyltransferase activity (GO:0016407)	3/32	7.367207e-01	9.999956e-01	0	0	7.850056e-01	2.398556e-01	SAT2;PAFAH2;PAFAH1B2
GO_Molecular_Function_2021	chemokine binding (GO:0019956)	3/32	7.367207e-01	9.999956e-01	0	0	7.850056e-01	2.398556e-01	ZFP36;ACKR2;CCR10
GO_Molecular_Function_2021	histone methyltransferase activity (GO:0042054)	3/32	7.367207e-01	9.999956e-01	0	0	7.850056e-01	2.398556e-01	NSD3;FBL;SUV39H1
GO_Molecular_Function_2021	ABC-type xenobiotic transporter activity (GO:0008559)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	ABCA8
GO_Molecular_Function_2021	acetylcholine-gated cation-selective channel activity (GO:0022848)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	CHRNB1
GO_Molecular_Function_2021	adenyl nucleotide binding (GO:0030554)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	BAG4
GO_Molecular_Function_2021	adenyl-nucleotide exchange factor activity (GO:0000774)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	BAG4
GO_Molecular_Function_2021	amino acid:sodium symporter activity (GO:0005283)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	SLC6A20
GO_Molecular_Function_2021	C-acyltransferase activity (GO:0016408)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	ACAA1
GO_Molecular_Function_2021	calcium channel inhibitor activity (GO:0019855)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	MCUB
GO_Molecular_Function_2021	carbonate dehydratase activity (GO:0004089)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	CA5B
GO_Molecular_Function_2021	cGMP binding (GO:0030553)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	CNGA3
GO_Molecular_Function_2021	chloride ion binding (GO:0031404)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	NUDT16
GO_Molecular_Function_2021	DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	RPS3
GO_Molecular_Function_2021	glycine binding (GO:0016594)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	GNMT
GO_Molecular_Function_2021	histone methyltransferase activity (H3-K36 specific) (GO:0046975)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	NSD3
GO_Molecular_Function_2021	histone methyltransferase binding (GO:1990226)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	PRDM4
GO_Molecular_Function_2021	hyaluronic acid binding (GO:0005540)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	LAYN
GO_Molecular_Function_2021	intracellular cyclic nucleotide activated cation channel activity (GO:0005221)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	CNGA3
GO_Molecular_Function_2021	intracellular ligand-gated ion channel activity (GO:0005217)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	RYR1
GO_Molecular_Function_2021	MAP-kinase scaffold activity (GO:0005078)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	SPAG9
GO_Molecular_Function_2021	superoxide-generating NAD(P)H oxidase activity (GO:0016175)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	NOX4
GO_Molecular_Function_2021	ubiquitin-ubiquitin ligase activity (GO:0034450)	1/11	7.437541e-01	9.999956e-01	0	0	7.590030e-01	2.246989e-01	UBE4B
GO_Molecular_Function_2021	adenylyltransferase activity (GO:0070566)	2/22	7.440187e-01	9.999956e-01	0	0	7.588994e-01	2.243983e-01	KARS1;NMNAT3
GO_Molecular_Function_2021	poly(A) binding (GO:0008143)	2/22	7.440187e-01	9.999956e-01	0	0	7.588994e-01	2.243983e-01	PABPC4;PABPC1
GO_Molecular_Function_2021	protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	2/22	7.440187e-01	9.999956e-01	0	0	7.588994e-01	2.243983e-01	DUSP18;DUSP7
GO_Molecular_Function_2021	protein tyrosine kinase binding (GO:1990782)	7/72	7.476171e-01	9.999956e-01	0	0	8.169489e-01	2.376213e-01	ACVR1;SHC4;RACK1;LRP4;NOX4;SQSTM1;TOB1
GO_Molecular_Function_2021	protein homodimerization activity (GO:0042803)	69/636	7.539866e-01	9.999956e-01	0	0	9.214523e-01	2.602003e-01	PTPRT;TFRC;LDB1;CPQ;UXS1;HSPB8;ENO1;IDE;PHB2;GOLGA5;IMPA2;TRIM5;RACK1;AOX1;NUDT16;TRIM27;TPD52;ACVR1;TPI1;ACTN1;NOG;SLC39A13;GREM1;ANO1;OXA1L;SARS1;DDIT3;MYOD1;TARS2;PAFAH1B2;PRTFDC1;NAA60;CEBPB;ABCB7;KARS1;SHMT1;SMIM1;ODC1;PEX11B;PON1;TIMM10;PLD6;ADCY8;FBLN5;PAPSS1;FXR1;PTPA;INPP5F;PSMF1;NDP;GBP2;PRPS1L1;LHPP;S100A10;UGT1A6;RBM11;PHETA2;NPM1;JUP;GADD45A;GDF15;EIF2AK1;NR0B1;EXT2;XPNPEP1;GLB1;TRIM38;CNOT9;GLA
GO_Molecular_Function_2021	2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	3/33	7.558292e-01	9.999956e-01	0	0	7.587957e-01	2.124171e-01	FTO;EGLN1;KDM4A
GO_Molecular_Function_2021	RNA polymerase core enzyme binding (GO:0043175)	3/33	7.558292e-01	9.999956e-01	0	0	7.587957e-01	2.124171e-01	ELP2;SPTY2D1;MAF1
GO_Molecular_Function_2021	PDZ domain binding (GO:0030165)	6/63	7.568671e-01	9.999956e-01	0	0	7.985403e-01	2.224474e-01	NSF;MUC17;FZD7;ERC1;SYNJ2;SSTR2
GO_Molecular_Function_2021	protein kinase activator activity (GO:0030295)	6/63	7.568671e-01	9.999956e-01	0	0	7.985403e-01	2.224474e-01	CDKN1A;RPLP1;IGF2;PRKAG2;CD24;IRGM
GO_Molecular_Function_2021	C-C chemokine receptor activity (GO:0016493)	2/23	7.661927e-01	9.999956e-01	0	0	7.227204e-01	1.924760e-01	ACKR2;CCR10
